timestamp,sensorName,value
2023-10-01T00:52:08+00:00,Sensor_D,34.46
2023-10-01T00:52:09+00:00,Sensor_D,25.46
2023-10-01T00:52:10+00:00,Sensor_A,17.48
2023-10-01T00:52:11+00:00,Sensor_D,67.09
2023-10-01T00:52:12+00:00,Sensor_A,65.1
2023-10-01T00:52:13+00:00,Sensor_C,27.54
2023-10-01T00:52:14+00:00,Sensor_D,39.56
2023-10-01T00:52:15+00:00,Sensor_D,35.14
2023-10-01T00:52:16+00:00,Sensor_A,17.25
2023-10-01T00:52:17+00:00,Sensor_D,46.63
???,Sensor_B,50.13
2023-10-01T00:52:19+00:00,Sensor_B,22.73
2023-10-01T00:52:20+00:00,Sensor_D,13.71
2023-10-01T00:52:21+00:00,Sensor_B,37.38
2023-10-01T00:52:22+00:00,Sensor_B,1.03
2023-10-01T00:52:23+00:00,Sensor_B,55.16
2023-99-99,Sensor_D,47.29
2023-10-01T00:52:25+00:00,Sensor_D,7.68
2023-10-01T00:52:26+00:00,Sensor_B,28.99
2023-10-01T00:52:27+00:00,Sensor_D,20.64
2023-10-01T00:52:28+00:00,Sensor_D,59.48
2023-10-01T00:52:29+00:00,Sensor_A,ERR_VALUE
2023-10-01T00:52:30+00:00,Sensor_D,7.1
2023-10-01T00:52:31+00:00,Sensor_A,74.12
2023-10-01T00:52:32+00:00,Sensor_B,43.05
2023-10-01T00:52:33+00:00,Sensor_A,not_a_number
2023-10-01T00:52:34+00:00,Sensor_D,41.4
2023-10-01T00:52:35+00:00,Sensor_C,20.37
2023-10-01T00:52:36+00:00,Sensor_A,15.05
2023-10-01T00:52:37+00:00,Sensor_A,67.44
2023-10-01T00:52:38+00:00,Sensor_B,10.5.2.1
2023-10-01T00:52:39+00:00,Sensor_A,28.59
2023-10-01T00:52:40+00:00,Sensor_C,89.69
2023-10-01T00:52:41+00:00,Sensor_B,59.22
2023-10-01T00:52:42+00:00,Sensor_A,50.46
2023-10-01T00:52:43+00:00,Sensor_B,28.02
2023-10-01T00:52:44+00:00,Sensor_D,76.46
2023-10-01T00:52:45+00:00,Sensor_D,62.88
2023-10-01T00:52:46+00:00,Sensor_D,78.16
2023-10-01T00:52:47+00:00,Sensor_B,55.73
2023-10-01T00:52:48+00:00,Sensor_B,6.62
2023-10-01T00:52:49+00:00,Sensor_D,58.37
2023-10-01T00:52:50+00:00,Sensor_A,0.95
2023-10-01T00:52:51+00:00,Sensor_B,33.84
2023-10-01T00:52:52+00:00,Sensor_D,41.81
2023-10-01T00:52:53+00:00,Sensor_A,ERR_VALUE
2023-10-01T00:52:54+00:00,Sensor_B,57.96
2023-10-01T00:52:55+00:00,Sensor_B,65.67
2023-10-01T00:52:56+00:00,Sensor_A,46.78
2023-10-01T00:52:57+00:00,Sensor_B,3.1415926535897932384
2023-10-01T00:52:58+00:00,Sensor_B,3.77
2023-10-01T00:52:59+00:00,Sensor_D,54.09
2023-10-01T00:53:00+00:00,Sensor_C,12.7
2023-10-01T00:53:01+00:00,Sensor_D,99.42
2023-10-01T00:53:02+00:00,Sensor_C,12.77
2023-10-01T00:53:03+00:00,sénsor#@!,62.43
2023-10-01T00:53:04+00:00,Sensor_A,35.92
2023-10-01T00:53:05+00:00,Sensor_C,97.32
2023-10-01T00:53:06+00:00,Sensor_D,93.37
2023-10-01T00:53:07+00:00,Sensor_A,47.01
2023-10-01T00:53:08+00:00,Sensor_A,61.85
not_a_date,Sensor_B,49.05
2023-10-01T00:53:10+00:00,Sensor_A,1.55
2023-10-01T00:53:11+00:00,Sensor_B,47.88
2023-10-01T00:53:12+00:00,Sensor_C,10.5.2.1
2023-10-01T00:53:13+00:00,Sensor_C,46.03
2023-10-01T00:53:14+00:00,sénsor#@!,13.05
2023-10-01T00:53:15+00:00,Sensor_C,22.91
2023-10-01T00:53:16+00:00,Sensor_A,69.87
2023-10-01T00:53:17+00:00,Sensor_D,70.84
2023-10-01T00:53:18+00:00,Sensor_D,91.48
2023-10-01T00:53:19+00:00,Sensor_B,87.71
2023-10-01T00:53:20+00:00,Sensor_D,38.96
2023-10-01T00:53:21+00:00,Sensor_B,44.42
2023-10-01T00:53:22+00:00,Sensor_B,65.92
2023-10-01T00:53:23+00:00,感測器甲,22.22
2023-10-01T00:53:24+00:00,Sensor_D,27.92
2023-10-01T00:53:25+00:00,Sensor_C,50.03
???,Sensor_B,8.52
2023-10-01T00:53:27+00:00,Sensor_C,54.37
2023-10-01T00:53:28+00:00,Sensor_B,13.08
2023-10-01T00:53:29+00:00,Sensor_A,9.24
2023-10-01T00:53:30+00:00,Sensor_C,85.66
2023-10-01T00:53:31+00:00,Sensor_C,88.51
2023-10-01T00:53:32+00:00,Sensor_D,23.28
2023-10-01T00:53:33+00:00,Sensor_D,87.93
2023-10-01T00:53:34+00:00,Sensor_A,69.8
2023-10-01T00:53:35+00:00,Sensor_A,23.64
2023-10-01T00:53:36+00:00,Sensor_C,3.1415926535897932384
2023-10-01T00:53:37+00:00,Sensor_B,42.63
2023-10-01T00:53:38+00:00,Sensor_B,61.5
2023-10-01T00:53:39+00:00,Sensor_A,56.21
2023-10-01T00:53:40+00:00,Sensor_D,54.96
2023-10-01T00:53:41+00:00,Sensor_B,90.26
2023-10-01T00:53:42+00:00,Sensor_B,41.82
2023-10-01T00:53:43+00:00,Sensor_A,75.75
2023-10-01T00:53:44+00:00,感測器甲,96.34
2023-10-01T00:53:45+00:00,Sensor_B,77.36
2023-10-01T00:53:46+00:00,Sensor_C,13.39
2023-10-01T00:53:47+00:00,Sensor_A,25.48
2023-10-01T00:53:48+00:00,Sensor_B,18.57
2023-10-01T00:53:49+00:00,Sensor_C,41.4
2023-10-01T00:53:50+00:00,Sensor_D,40.72
2023-10-01T00:53:51+00:00,Sensor_A,88.39
2023-10-01T00:53:52+00:00,Sensor_D,29.6
2023-10-01T00:53:53+00:00,Sensor_C,33.65
2023-10-01T00:53:54+00:00,Sensor_C,12.32
2023-10-01T00:53:55+00:00,Sensor_D,5.76
2023-10-01T00:53:56+00:00,Sensor_C,76.67
2023-10-01T00:53:57+00:00,Sensor_A,40.45
2023-10-01T00:53:58+00:00,Sensor_A,68.26
2023-10-01T00:53:59+00:00,Sensor_B,59.24
2023-10-01T00:54:00+00:00,Sensor_A,74.09
2023-10-01T00:54:01+00:00,Sensor_C,ERR_VALUE
2023-10-01T00:54:02+00:00,Sensor_B,13.52
2023-10-01T00:54:03+00:00,Sensor_B,3.17
2023-10-01T00:54:04+00:00,Sensor_A,80.75
2023-10-01T00:54:05+00:00,Sensor_B,10.5.2.1
2023-10-01T00:54:06+00:00,Sensor_D,94.88
2023-10-01T00:54:07+00:00,Sensor_D,37.74
2023-10-01T00:54:08+00:00,Sensor_B,43.68
2023-10-01T00:54:09+00:00,Sensor_D,71.21
2023-10-01T00:54:10+00:00,Sensor_A,10.5.2.1
2023-10-01T00:54:11+00:00,Sensor_A,66.05
2023-10-01T00:54:12+00:00,Sensor_B,64.07
2023-10-01T00:54:13+00:00,Sensor_D,10.5.2.1
2023-10-01T00:54:14+00:00,Sensor_D,3.96
2023-10-01T00:54:15+00:00,Sensor_D,25.93
2023-10-01T00:54:16+00:00,Sensor_D,68.14
2023-10-01T00:54:17+00:00,Sensor_A,89.9
2023-10-01T00:54:18+00:00,Sensor_D,29.06
2023-10-01T00:54:19+00:00,Sensor_D,67.83
2023-10-01T00:54:20+00:00,Sensor_A,48.24
2023-10-01T00:54:21+00:00,Sensor_B,36.08
2023-10-01T00:54:22+00:00,Sensor_B,56.02
2023-10-01T00:54:23+00:00,Sensor_C,7.54
2023-10-01T00:54:24+00:00,Sensor_B,26.84
2023-10-01T00:54:25+00:00,Sensor_A,27.98
2023-10-01T00:54:26+00:00,Sensor_A,77.21
2023-10-01T00:54:27+00:00,Sensor_A,35.68
2023-10-01T00:54:28+00:00,Sensor_D,64.91
2023-10-01T00:54:29+00:00,Sensor_D,35.77
2023-10-01T00:54:30+00:00,Sensor_A,91.6
2023-10-01T00:54:31+00:00,Sensor_A,90.4
2023-10-01T00:54:32+00:00,Sensor_C,85.67
2023-10-01T00:54:33+00:00,Sensor_B,96.98
2023-10-01T00:54:34+00:00,Sensor_D,37.74
2023-10-01T00:54:35+00:00,Sensor_B,55.99
2023-10-01T00:54:36+00:00,Sensor_A,37.35
2023-10-01T00:54:37+00:00,Sensor_C,63.67
2023-10-01T00:54:38+00:00,Sensor_B,29.22
2023-10-01T00:54:39+00:00,Sensor_C,32.95
2023-10-01T00:54:40+00:00,Sensor_D,13.08
2023-10-01T00:54:41+00:00,Sensor_C,72.99
2023-10-01T00:54:42+00:00,Sensor_A,98.12
2023-10-01T00:54:43+00:00,Sensor_D,35.31
2023-10-01T00:54:44+00:00,Sensor_B,4.24
2023-10-01T00:54:45+00:00,Sensor_B,ERR_VALUE
2023-10-01T00:54:46+00:00,Sensor_D,67.36
2023-10-01T00:54:47+00:00,Sensor_A,18.09
2023-10-01T00:54:48+00:00,Sensor_A,95.4
2023-10-01T00:54:49+00:00,Sensor_C,48.57
2023-10-01T00:54:50+00:00,Sensor_B,67.44
2023-10-01T00:54:51+00:00,Sensor_D,41.35
2023-10-01T00:54:52+00:00,Sensor_C,32.8
2023-10-01T00:54:53+00:00,Sensor_B,55.51
2023-10-01T00:54:54+00:00,Sensor_D,71.47
2023-10-01T00:54:55+00:00,Sensor_B,74.51
2023-10-01T00:54:56+00:00,Sensor_B,0.55
2023-10-01T00:54:57+00:00,Sensor_B,29.98
2023-10-01T00:54:58+00:00,Sensor_B,24.31
2023-10-01T00:54:59+00:00,Sensor_D,54.15
2023-10-01T00:55:00+00:00,Sensor_C,30.6
2023-10-01T00:55:01+00:00,Sensor_B,36.56
2023-10-01T00:55:02+00:00,Sensor_B,37.77
2023-10-01T00:55:03+00:00,感測器甲,57.05
2023-10-01T00:55:04+00:00,Sensor_A,69.86
2023-10-01T00:55:05+00:00,Sensor_B,72.92
2023-10-01T00:55:06+00:00,Sensor_A,83.92
2023-10-01T00:55:07+00:00,Sensor_A,34.3
2023-10-01T00:55:08+00:00,Sensor_C,76.53
2023-10-01T00:55:09+00:00,Sensor_B,41.82
2023-10-01T00:55:10+00:00,Sensor_D,10.18
2023-10-01T00:55:11+00:00,Sensor_B,10.5.2.1
2023-10-01T00:55:12+00:00,Sensor_B,54.1
2023-10-01T00:55:13+00:00,Sensor_B,3.1415926535897932384
2023-10-01T00:55:14+00:00,Sensor_B,58.34
2023-10-01T00:55:15+00:00,Sensor_A,33.5
2023-10-01T00:55:16+00:00,Sensor_D,3.1415926535897932384
2023-10-01T00:55:17+00:00,Sensor_C,2.93
2023-10-01T00:55:18+00:00,Sensor_A,ERR_VALUE
2023-10-01T00:55:19+00:00,Sensor_B,9.95
2023-10-01T00:55:20+00:00,Sensor_C,58.33
2023-10-01T00:55:21+00:00,Sensor_A,98.1
2023-10-01T00:55:22+00:00,Sensor_B,22.81
2023-10-01T00:55:23+00:00,Sensor_D,87.12
2023-10-01T00:55:24+00:00,Sensor_A,44.93
2023-10-01T00:55:25+00:00,Sensor_C,25.28
2023-10-01T00:55:26+00:00,Sensor_C,86.5
2023-10-01T00:55:27+00:00,Sensor_D,65.96
2023-10-01T00:55:28+00:00,Sensor_B,31.33
2023-10-01T00:55:29+00:00,Sensor_A,3.99
2023-10-01T00:55:30+00:00,Sensor_A,6.37
2023-10-01T00:55:31+00:00,Sensor_C,ABC
2023-10-01T00:55:32+00:00,Sensor_D,10.04
2023-10-01T00:55:33+00:00,Sensor_C,24.58
2023-10-01T00:55:34+00:00,Sensor_D,98.37
2023-10-01T00:55:35+00:00,Sensor_D,4.49
2023-10-01T00:55:36+00:00,Sensor_A,64.55
2023-10-01T00:55:37+00:00,Sensor_A,80.84
2023-10-01T00:55:38+00:00,Sensor_A,12.54
2023-10-01T00:55:39+00:00,Sensor_A,30.24
2023-10-01T00:55:40+00:00,Sensor_A,24.19
2023-10-01T00:55:41+00:00,Sensor_B,51.86
2023-10-01T00:55:42+00:00,Sensor_A,80.49
2023-10-01T00:55:43+00:00,Sensor_C,89.28
2023-10-01T00:55:44+00:00,Sensor_D,40.94
2023-10-01T00:55:45+00:00,Sensor_A,44.96
2023-10-01T00:55:46+00:00,Sensor_A,77.74
invalid_time_string,Sensor_A,62.88
2023-10-01T00:55:48+00:00,Sensor_B,3.1415926535897932384
2023-10-01T00:55:49+00:00,Sensor_B,34.28
2023-10-01T00:55:50+00:00,Sensor_D,9.17
2023-10-01T00:55:51+00:00,Sensor_B,12.97
2023-10-01T00:55:52+00:00,Sensor_B,80.13
2023-10-01T00:55:53+00:00,Sensor_C,7.12
2023-10-01T00:55:54+00:00,Sensor_A,15.76
2023-10-01T00:55:55+00:00,Sensor_D,3.67
2023-10-01T00:55:56+00:00,Sensor_C,56.87
2023-10-01T00:55:57+00:00,Sensor_C,90.13
2023-10-01T00:55:58+00:00,Sensor_B,96.9
2023-10-01T00:55:59+00:00,Sensor_C,16.0
2023-10-01T00:56:00+00:00,Sensor_D,10.5.2.1
2023-10-01T00:56:01+00:00,Sensor_D,91.95
2023-10-01T00:56:02+00:00,Sensor_B,11.31
2023-10-01T00:56:03+00:00,Sensor_A,40.42
2023-10-01T00:56:04+00:00,🔥Sensor,49.72
2023-10-01T00:56:05+00:00,Sensor_D,ERR_VALUE
2023-10-01T00:56:06+00:00,Sensor_B,84.07
2023-10-01T00:56:07+00:00,Sensor_D,10.27
2023-10-01T00:56:08+00:00,Sensor_A,61.56
invalid_time_string,Sensor_B,7.67
2023-10-01T00:56:10+00:00,Sensor_D,53.16
2023-10-01T00:56:11+00:00,Sensor_D,ERR_VALUE
2023-10-01T00:56:12+00:00,Sensor_D,34.77
2023-10-01T00:56:13+00:00,Sensor_A,59.48
2023-10-01T00:56:14+00:00,Sensor_B,15.8
2023-10-01T00:56:15+00:00,Sensor_A,83.38
2023-10-01T00:56:16+00:00,Sensor_D,86.42
2023-10-01T00:56:17+00:00,Sensor_C,43.55
2023-10-01T00:56:18+00:00,Sensor_A,25.81
2023-10-01T00:56:19+00:00,Sensor_C,50.77
2023-10-01T00:56:20+00:00,Sensor_D,3.1415926535897932384
2023-10-01T00:56:21+00:00,sénsor#@!,97.81
2023-10-01T00:56:22+00:00,Sensor_B,66.64
2023-10-01T00:56:23+00:00,Sensor_A,84.22
2023-10-01T00:56:24+00:00,Sensor_B,53.79
2023-10-01T00:56:25+00:00,🔥Sensor,77.47
2023-10-01T00:56:26+00:00,Sensor_A,45.13
2023-10-01T00:56:27+00:00,Sensor_A,34.95
2023-10-01T00:56:28+00:00,Sensor_A,10.5.2.1
2023-10-01T00:56:29+00:00,Sensor_A,15.48
???,Sensor_B,39.53
2023-10-01T00:56:31+00:00,Sensor_A,37.08
2023-10-01T00:56:32+00:00,Sensor_C,46.98
2023-10-01T00:56:33+00:00,Sensor_A,80.63
2023-10-01T00:56:34+00:00,Sensor_A,28.72
2023-10-01T00:56:35+00:00,Sensor_D,44.97
2023-10-01T00:56:36+00:00,Sensor_D,16.05
2023-10-01T00:56:37+00:00,Sensor_C,0.9
2023-10-01T00:56:38+00:00,Sensor_C,58.45
2023-10-01T00:56:39+00:00,Sensor_A,52.76
2023-10-01T00:56:40+00:00,Sensor_C,ERR_VALUE
2023-10-01T00:56:41+00:00,Sensor_A,98.36
2023-10-01T00:56:42+00:00,Sensor_B,30.52
2023-10-01T00:56:43+00:00,Sensor_C,58.15
2023-10-01T00:56:44+00:00,Sensor_A,37.19
2023-10-01T00:56:45+00:00,Sensor_C,28.72
2023-10-01T00:56:46+00:00,Sensor_D,93.5
2023-10-01T00:56:47+00:00,Sensor_B,28.69
2023-10-01T00:56:48+00:00,Sensor_A,67.81
2023-10-01T00:56:49+00:00,Sensor_A,57.66
2023-10-01T00:56:50+00:00,Sensor_A,49.68
2023-10-01T00:56:51+00:00,Sensor_A,79.29
2023-10-01T00:56:52+00:00,Sensor_A,67.06
2023-10-01T00:56:53+00:00,Sensor_B,13.22
2023-10-01T00:56:54+00:00,Sensor_D,50.75
2023-10-01T00:56:55+00:00,Sensor_C,52.02
2023-10-01T00:56:56+00:00,Sensor_D,3.1415926535897932384
2023-99-99,Sensor_A,77.96
2023-10-01T00:56:58+00:00,Sensor_B,15.03
2023-10-01T00:56:59+00:00,sénsor#@!,66.04
2023-10-01T00:57:00+00:00,Sensor_A,ERR_VALUE
2023-10-01T00:57:01+00:00,Sensor_B,19.18
2023-10-01T00:57:02+00:00,Sensor_D,87.59
2023-10-01T00:57:03+00:00,Sensor_A,7.94
2023-10-01T00:57:04+00:00,Sensor_C,15.17
2023-10-01T00:57:05+00:00,Sensor_C,58.1
2023-10-01T00:57:06+00:00,Sensor_A,58.79
2023-10-01T00:57:07+00:00,Sensor_C,10.76
2023-10-01T00:57:08+00:00,Sensor_D,not_a_number
2023-10-01T00:57:09+00:00,Sensor_C,73.93
2023-10-01T00:57:10+00:00,Sensor_B,85.67
2023-10-01T00:57:11+00:00,Sensor_B,58.73
2023-10-01T00:57:12+00:00,Sensor_D,16.83
2023-10-01T00:57:13+00:00,Sensor_D,56.11
2023-10-01T00:57:14+00:00,Sensor_D,17.52
2023-10-01T00:57:15+00:00,Sensor_D,72.0
2023-10-01T00:57:16+00:00,Sensor_B,8.32
2023-10-01T00:57:17+00:00,Sensor_A,58.36
2023-10-01T00:57:18+00:00,Sensor_B,24.38
2023-10-01T00:57:19+00:00,Sensor_A,24.8
2023-10-01T00:57:20+00:00,Sensor_A,3.1415926535897932384
2023-10-01T00:57:21+00:00,Sensor_B,70.15
2023-10-01T00:57:22+00:00,Sensor_C,3.1415926535897932384
2023-10-01T00:57:23+00:00,Sensor_B,42.79
2023-10-01T00:57:24+00:00,Sensor_A,88.6
2023-10-01T00:57:25+00:00,Sensor_C,91.24
2023-10-01T00:57:26+00:00,Sensor_B,65.12
2023-10-01T00:57:27+00:00,Sensor_D,64.8
2023-10-01T00:57:28+00:00,Sensor_B,17.77
2023-10-01T00:57:29+00:00,Sensor_A,33.3
2023-10-01T00:57:30+00:00,Sensor_D,36.61
2023-10-01T00:57:31+00:00,Sensor_B,55.27
2023-10-01T00:57:32+00:00,Sensor_A,77.96
2023-10-01T00:57:33+00:00,Sensor_D,3.1415926535897932384
2023-10-01T00:57:34+00:00,Sensor_A,98.0
2023-10-01T00:57:35+00:00,Sensor_A,62.35
2023-10-01T00:57:36+00:00,Sensor_A,65.41
2023-10-01T00:57:37+00:00,Sensor_C,1.47
2023-10-01T00:57:38+00:00,Sensor_C,44.1
2023-10-01T00:57:39+00:00,Sensor_B,67.28
2023-10-01T00:57:40+00:00,Sensor_A,87.52
2023-10-01T00:57:41+00:00,Sensor_B,24.23
2023-10-01T00:57:42+00:00,Sensor_B,16.67
2023-10-01T00:57:43+00:00,Sensor_D,7.15
2023-10-01T00:57:44+00:00,Sensor_D,50.5
2023-10-01T00:57:45+00:00,Sensor_B,99.71
2023-10-01T00:57:46+00:00,Sensor_C,1.13
2023-10-01T00:57:47+00:00,Sensor_A,57.94
2023-10-01T00:57:48+00:00,Sensor_B,72.63
2023-10-01T00:57:49+00:00,Sensor_C,64.66
2023-10-01T00:57:50+00:00,Sensor_C,98.22
2023-10-01T00:57:51+00:00,Sensor_C,87.84
2023-10-01T00:57:52+00:00,Sensor_D,74.75
2023-10-01T00:57:53+00:00,Sensor_A,79.72
2023-10-01T00:57:54+00:00,Sensor_B,10.5.2.1
2023-10-01T00:57:55+00:00,Sensor_A,30.23
2023-10-01T00:57:56+00:00,Sensor_A,97.83
2023-10-01T00:57:57+00:00,Sensor_C,85.06
2023-10-01T00:57:58+00:00,Sensor_A,12.29
2023-10-01T00:57:59+00:00,Sensor_C,77.35
2023-10-01T00:58:00+00:00,Sensor_A,37.38
2023-10-01T00:58:01+00:00,Sensor_B,67.96
2023-10-01T00:58:02+00:00,Sensor_D,19.13
2023-10-01T00:58:03+00:00,Sensor_B,70.63
2023-10-01T00:58:04+00:00,Sensor_A,70.15
2023-10-01T00:58:05+00:00,Sensor_D,50.89
2023-10-01T00:58:06+00:00,Sensor_A,80.79
2023-10-01T00:58:07+00:00,Sensor_D,11.41
2023-10-01T00:58:08+00:00,Sensor_B,3.1415926535897932384
2023-10-01T00:58:09+00:00,Sensor_A,25.32
2023-10-01T00:58:10+00:00,Sensor_B,3.1415926535897932384
2023-10-01T00:58:11+00:00,Sensor_C,32.72
2023-10-01T00:58:12+00:00,Sensor_D,78.23
2023-10-01T00:58:13+00:00,Sensor_B,80.77
2023-10-01T00:58:14+00:00,Sensor_A,27.78
2023-10-01T00:58:15+00:00,Sensor_A,25.34
2023-10-01T00:58:16+00:00,Sensor_B,10.5.2.1
invalid_time_string,Sensor_A,29.3
2023-10-01T00:58:18+00:00,Sensor_C,54.67
2023-10-01T00:58:19+00:00,Sensor_B,27.72
2023-10-01T00:58:20+00:00,Sensor_B,3.45
2023-10-01T00:58:21+00:00,Sensor_A,26.52
2023-10-01T00:58:22+00:00,Sensor_A,91.09
2023-10-01T00:58:23+00:00,Sensor_C,57.19
2023-10-01T00:58:24+00:00,Sensor_A,5.76
???,Sensor_D,21.73
2023-10-01T00:58:26+00:00,Sensor_C,36.24
2023-10-01T00:58:27+00:00,Sensor_D,10.5.2.1
2023-10-01T00:58:28+00:00,Sensor_C,22.97
2023-10-01T00:58:29+00:00,Sensor_A,24.85
2023-10-01T00:58:30+00:00,Sensor_B,5.73
2023-10-01T00:58:31+00:00,Sensor_B,17.32
2023-10-01T00:58:32+00:00,sénsor#@!,3.3
2023-10-01T00:58:33+00:00,Sensor_D,36.59
2023-10-01T00:58:34+00:00,Sensor_C,80.29
2023-10-01T00:58:35+00:00,Sensor_C,62.38
2023-10-01T00:58:36+00:00,Sensor_A,85.37
2023-10-01T00:58:37+00:00,Sensor_D,90.32
2023-10-01T00:58:38+00:00,Sensor_D,29.25
2023-10-01T00:58:39+00:00,Sensor_C,8.48
2023-10-01T00:58:40+00:00,Sensor_C,48.61
2023-10-01T00:58:41+00:00,Sensor_B,10.5.2.1
2023-10-01T00:58:42+00:00,Sensor_B,74.67
2023-10-01T00:58:43+00:00,Sensor_C,51.62
2023-10-01T00:58:44+00:00,Sensor_C,81.65
2023-10-01T00:58:45+00:00,Sensor_A,35.3
2023-10-01T00:58:46+00:00,Sensor_D,3.1415926535897932384
2023-10-01T00:58:47+00:00,Sensor_A,76.54
2023-10-01T00:58:48+00:00,Sensor_D,38.75
2023-10-01T00:58:49+00:00,Sensor_C,44.77
2023-10-01T00:58:50+00:00,Sensor_D,95.24
2023-10-01T00:58:51+00:00,Sensor_D,14.23
2023-10-01T00:58:52+00:00,Sensor_C,58.44
2023-10-01T00:58:53+00:00,Sensor_D,72.92
2023-10-01T00:58:54+00:00,Sensor_A,81.03
2023-10-01T00:58:55+00:00,Sensor_A,24.86
2023-10-01T00:58:56+00:00,Sensor_B,10.5.2.1
2023-10-01T00:58:57+00:00,Sensor_C,10.25
2023-10-01T00:58:58+00:00,Sensor_B,30.94
2023-10-01T00:58:59+00:00,Sensor_B,53.22
2023-10-01T00:59:00+00:00,Sensor_D,38.93
2023-10-01T00:59:01+00:00,Sensor_D,6.11
2023-10-01T00:59:02+00:00,Sensor_C,47.35
2023-10-01T00:59:03+00:00,Sensor_B,6.78
2023-10-01T00:59:04+00:00,Sensor_C,13.73
2023-10-01T00:59:05+00:00,Sensor_B,53.28
2023-10-01T00:59:06+00:00,Sensor_C,12.52
2023-10-01T00:59:07+00:00,Sensor_B,65.95
2023-10-01T00:59:08+00:00,Sensor_B,19.5
2023-10-01T00:59:09+00:00,センサー_1,15.11
2023-10-01T00:59:10+00:00,Sensor_B,21.13
2023-10-01T00:59:11+00:00,Sensor_B,71.36
2023-10-01T00:59:12+00:00,Sensor_C,9.39
2023-10-01T00:59:13+00:00,Sensor_D,86.74
2023-10-01T00:59:14+00:00,Sensor_D,49.53
2023-10-01T00:59:15+00:00,Sensor_A,66.77
2023-10-01T00:59:16+00:00,Sensor_B,38.14
2023-10-01T00:59:17+00:00,センサー_1,3.89
2023-10-01T00:59:18+00:00,Sensor_B,41.11
2023-10-01T00:59:19+00:00,Sensor_D,40.92
2023-10-01T00:59:20+00:00,Sensor_B,38.51
2023-10-01T00:59:21+00:00,Sensor_A,6.76
2023-10-01T00:59:22+00:00,Sensor_A,3.1415926535897932384
2023-10-01T00:59:23+00:00,Sensor_A,80.9
2023-10-01T00:59:24+00:00,Sensor_A,45.92
2023-10-01T00:59:25+00:00,Sensor_C,40.0
2023-10-01T00:59:26+00:00,Sensor_B,38.37
2023-10-01T00:59:27+00:00,Sensor_C,29.3
2023-10-01T00:59:28+00:00,Sensor_B,72.71
2023-10-01T00:59:29+00:00,Sensor_B,60.38
2023-10-01T00:59:30+00:00,Sensor_B,5.76
2023-10-01T00:59:31+00:00,Sensor_A,33.05
2023-10-01T00:59:32+00:00,Sensor_A,89.27
2023-10-01T00:59:33+00:00,Sensor_A,90.52
2023-10-01T00:59:34+00:00,Sensor_B,69.54
2023-10-01T00:59:35+00:00,Sensor_D,18.42
2023-10-01T00:59:36+00:00,Sensor_A,29.84
2023-10-01T00:59:37+00:00,Sensor_C,40.43
2023-10-01T00:59:38+00:00,Sensor_A,41.24
2023-10-01T00:59:39+00:00,Sensor_A,18.99
2023-10-01T00:59:40+00:00,Sensor_A,60.8
2023-10-01T00:59:41+00:00,Sensor_A,21.5
2023-10-01T00:59:42+00:00,Sensor_C,10.5.2.1
2023-10-01T00:59:43+00:00,Sensor_C,49.08
2023-10-01T00:59:44+00:00,Sensor_D,86.13
2023-10-01T00:59:45+00:00,sénsor#@!,77.88
2023-10-01T00:59:46+00:00,Sensor_B,33.54
2023-10-01T00:59:47+00:00,Sensor_B,8.68
2023-10-01T00:59:48+00:00,Sensor_B,73.24
2023-10-01T00:59:49+00:00,Sensor_C,53.79
2023-10-01T00:59:50+00:00,Sensor_C,56.4
2023-10-01T00:59:51+00:00,Sensor_A,57.72
2023-10-01T00:59:52+00:00,Sensor_C,76.84
2023-10-01T00:59:53+00:00,Sensor_D,39.3
2023-10-01T00:59:54+00:00,Sensor_B,91.18
2023-10-01T00:59:55+00:00,Sensor_C,1.15
2023-10-01T00:59:56+00:00,Sensor_C,90.64
2023-10-01T00:59:57+00:00,Sensor_A,85.29
2023-10-01T00:59:58+00:00,Sensor_B,25.91
2023-10-01T00:59:59+00:00,Sensor_C,51.94
2023-10-01T01:00:00+00:00,Sensor_A,60.49
2023-10-01T01:00:01+00:00,센서_A,76.53
2023-10-01T01:00:02+00:00,Sensor_D,68.06
2023-10-01T01:00:03+00:00,Sensor_D,60.01
2023-10-01T01:00:04+00:00,Sensor_B,82.85
2023-10-01T01:00:05+00:00,Sensor_A,1.62
2023-10-01T01:00:06+00:00,Sensor_B,66.93
2023-10-01T01:00:07+00:00,Sensor_A,38.9
2023-10-01T01:00:08+00:00,Sensor_A,36.25
2023-10-01T01:00:09+00:00,Sensor_D,39.5
2023-10-01T01:00:10+00:00,Sensor_A,6.71
2023-10-01T01:00:11+00:00,Sensor_C,79.52
2023-10-01T01:00:12+00:00,Sensor_C,38.34
2023-10-01T01:00:13+00:00,Sensor_C,85.49
2023-10-01T01:00:14+00:00,Sensor_B,86.76
2023-10-01T01:00:15+00:00,Sensor_D,70.47
2023-10-01T01:00:16+00:00,Sensor_D,96.38
2023-10-01T01:00:17+00:00,Sensor_D,71.87
not_a_date,Sensor_A,2.2
2023-10-01T01:00:19+00:00,Sensor_A,0.02
2023-10-01T01:00:20+00:00,Sensor_B,27.47
2023-10-01T01:00:21+00:00,Sensor_D,85.84
2023-10-01T01:00:22+00:00,Sensor_A,55.3
2023-10-01T01:00:23+00:00,Sensor_C,46.19
2023-10-01T01:00:24+00:00,Sensor_B,19.45
